segment,q_index,combined_path_distance,mode,original_cm-1,symmetry_fixed_cm-1,delta_cm-1
1,49,0.97044100,29,779.831700,779.415200,-0.416500
1,49,0.97044100,30,779.935400,779.415300,-0.520100
1,50,0.98722800,1,224.274900,224.189400,-0.085500
1,50,0.98722800,2,224.438300,224.189400,-0.248900
1,50,0.98722800,3,253.252700,253.020500,-0.232200
1,50,0.98722800,4,253.452300,253.020500,-0.431800
1,50,0.98722800,5,292.480900,292.344600,-0.136300
1,50,0.98722800,6,292.530000,292.344600,-0.185400
1,50,0.98722800,7,342.305300,341.728300,-0.577000
1,50,0.98722800,8,342.389500,341.728300,-0.661200
1,50,0.98722800,9,381.156000,380.770300,-0.385700
1,50,0.98722800,10,381.238900,380.770300,-0.468600
1,50,0.98722800,11,399.068900,398.783400,-0.285500
1,50,0.98722800,12,399.102700,398.783400,-0.319300
1,50,0.98722800,13,446.960300,446.536200,-0.424100
1,50,0.98722800,14,447.097700,446.536200,-0.561500
1,50,0.98722800,15,460.953400,460.618500,-0.334900
1,50,0.98722800,16,461.057400,460.618500,-0.438900
1,50,0.98722800,17,499.486800,499.192800,-0.294000
1,50,0.98722800,18,499.595700,499.192800,-0.402900
1,50,0.98722800,19,512.270200,512.090300,-0.179900
1,50,0.98722800,20,512.364300,512.090300,-0.274000
1,50,0.98722800,21,551.529700,551.274500,-0.255200
1,50,0.98722800,22,551.731500,551.274500,-0.457000
1,50,0.98722800,23,612.338600,612.249000,-0.089600
1,50,0.98722800,24,612.416400,612.249000,-0.167400
1,50,0.98722800,25,642.636000,642.583100,-0.052900
1,50,0.98722800,26,642.889100,642.583100,-0.306000
1,50,0.98722800,27,722.270800,721.220800,-1.050000
1,50,0.98722800,28,722.487400,721.220800,-1.266600
1,50,0.98722800,29,778.452200,778.025100,-0.427100
1,50,0.98722800,30,778.561600,778.025200,-0.536400
1,51,1.00401500,1,225.450600,225.366900,-0.083700
1,51,1.00401500,2,225.614100,225.366900,-0.247200
1,51,1.00401500,3,255.065900,254.847500,-0.218400
1,51,1.00401500,4,255.264200,254.847500,-0.416700
1,51,1.00401500,5,292.191300,292.044700,-0.146600
1,51,1.00401500,6,292.243600,292.044700,-0.198900
1,51,1.00401500,7,341.943000,341.390100,-0.552900
1,51,1.00401500,8,342.025800,341.390100,-0.635700
1,51,1.00401500,9,381.112200,380.738600,-0.373600
1,51,1.00401500,10,381.187900,380.738600,-0.449300
1,51,1.00401500,11,396.536200,396.232800,-0.303400
1,51,1.00401500,12,396.572500,396.232800,-0.339700
1,51,1.00401500,13,445.915100,445.492400,-0.422700
1,51,1.00401500,14,446.050700,445.492400,-0.558300
1,51,1.00401500,15,463.079100,462.741200,-0.337900
1,51,1.00401500,16,463.193100,462.741200,-0.451900
1,51,1.00401500,17,499.184700,498.860500,-0.324200
1,51,1.00401500,18,499.267600,498.860500,-0.407100
1,51,1.00401500,19,511.757300,511.571400,-0.185900
1,51,1.00401500,20,511.862500,511.571400,-0.291100
1,51,1.00401500,21,552.449900,552.203800,-0.246100
1,51,1.00401500,22,552.650400,552.203900,-0.446500
1,51,1.00401500,23,612.716000,612.627500,-0.088500
1,51,1.00401500,24,612.804300,612.627500,-0.176800
1,51,1.00401500,25,643.387100,643.305400,-0.081700
1,51,1.00401500,26,643.638300,643.305400,-0.332900
1,51,1.00401500,27,722.916000,721.899000,-1.017000
1,51,1.00401500,28,723.114100,721.899000,-1.215100
1,51,1.00401500,29,777.034200,776.597300,-0.436900
1,51,1.00401500,30,777.149700,776.597300,-0.552400
1,52,1.02080200,1,226.619400,226.535800,-0.083600
1,52,1.02080200,2,226.782200,226.535800,-0.246400
1,52,1.02080200,3,257.006300,256.801200,-0.205100
1,52,1.02080200,4,257.201600,256.801200,-0.400400
1,52,1.02080200,5,291.899800,291.741100,-0.158700
1,52,1.02080200,6,291.955900,291.741100,-0.214800
1,52,1.02080200,7,341.581700,341.055500,-0.526200
1,52,1.02080200,8,341.662500,341.055500,-0.607000
1,52,1.02080200,9,381.102500,380.745700,-0.356800
1,52,1.02080200,10,381.175000,380.745700,-0.429300
1,52,1.02080200,11,394.048100,393.722200,-0.325900
1,52,1.02080200,12,394.085500,393.722200,-0.363300
1,52,1.02080200,13,444.812500,444.387400,-0.425100
1,52,1.02080200,14,444.942700,444.387400,-0.555300
1,52,1.02080200,15,465.116000,464.785900,-0.330100
1,52,1.02080200,16,465.239600,464.785900,-0.453700
1,52,1.02080200,17,498.756800,498.404900,-0.351900
1,52,1.02080200,18,498.819100,498.404900,-0.414200
1,52,1.02080200,19,511.456700,511.258100,-0.198600
1,52,1.02080200,20,511.574100,511.258100,-0.316000
1,52,1.02080200,21,553.446000,553.208100,-0.237900
1,52,1.02080200,22,553.645000,553.208100,-0.436900
1,52,1.02080200,23,613.014600,612.926600,-0.088000
1,52,1.02080200,24,613.115600,612.926700,-0.188900
1,52,1.02080200,25,644.093400,643.986500,-0.106900
1,52,1.02080200,26,644.343000,643.986500,-0.356500
1,52,1.02080200,27,723.584500,722.597700,-0.986800
1,52,1.02080200,28,723.765000,722.597700,-1.167300
1,52,1.02080200,29,775.595300,775.149500,-0.445800
1,52,1.02080200,30,775.717200,775.149500,-0.567700
1,53,1.03758900,1,227.756500,227.671400,-0.085100
1,53,1.03758900,2,227.917600,227.671400,-0.246200
1,53,1.03758900,3,259.070000,258.877400,-0.192600
1,53,1.03758900,4,259.260700,258.877400,-0.383300
1,53,1.03758900,5,291.621300,291.449000,-0.172300
1,53,1.03758900,6,291.682600,291.449000,-0.233600
1,53,1.03758900,7,341.206100,340.709500,-0.496600
1,53,1.03758900,8,341.284300,340.709500,-0.574800
1,53,1.03758900,9,381.131100,380.797000,-0.334100
1,53,1.03758900,10,381.205800,380.797000,-0.408800
1,53,1.03758900,11,391.639800,391.285800,-0.354000
1,53,1.03758900,12,391.676400,391.285800,-0.390600
1,53,1.03758900,13,443.663600,443.235000,-0.428600
1,53,1.03758900,14,443.785700,443.235000,-0.550700
1,53,1.03758900,15,467.000600,466.687500,-0.313100
1,53,1.03758900,16,467.133100,466.687500,-0.445600
1,53,1.03758900,17,498.237900,497.863300,-0.374600
1,53,1.03758900,18,498.292400,497.863300,-0.429100
1,53,1.03758900,19,511.373600,511.155400,-0.218200
1,53,1.03758900,20,511.502900,511.155400,-0.347500
1,53,1.03758900,21,554.518300,554.287700,-0.230600
1,53,1.03758900,22,554.715600,554.287700,-0.427900
1,53,1.03758900,23,613.228700,613.140700,-0.088000
1,53,1.03758900,24,613.344100,613.140800,-0.203300
1,53,1.03758900,25,644.758700,644.630100,-0.128600
1,53,1.03758900,26,645.006800,644.630100,-0.376700
1,53,1.03758900,27,724.249900,723.290400,-0.959500
1,53,1.03758900,28,724.414000,723.290400,-1.123600
1,53,1.03758900,29,774.157300,773.703600,-0.453700
1,53,1.03758900,30,774.286000,773.703600,-0.582400
1,54,1.05437600,1,228.838200,228.750500,-0.087700
1,54,1.05437600,2,228.996500,228.750500,-0.246000
1,54,1.05437600,3,261.243900,261.062400,-0.181500
1,54,1.05437600,4,261.427800,261.062400,-0.365400
1,54,1.05437600,5,291.375700,291.188700,-0.187000
1,54,1.05437600,6,291.443900,291.188700,-0.255200
1,54,1.05437600,7,340.802000,340.337600,-0.464400
1,54,1.05437600,8,340.877100,340.337600,-0.539500
1,54,1.05437600,9,381.195200,380.891100,-0.304100
1,54,1.05437600,10,381.278200,380.891100,-0.387100
1,54,1.05437600,11,389.351300,388.962800,-0.388500
1,54,1.05437600,12,389.386500,388.962800,-0.423700
1,54,1.05437600,13,442.474800,442.043100,-0.431700
1,54,1.05437600,14,442.586400,442.043100,-0.543300
1,54,1.05437600,15,468.668600,468.380900,-0.287700
1,54,1.05437600,16,468.809100,468.381000,-0.428100
1,54,1.05437600,17,497.692500,497.299400,-0.393100
1,54,1.05437600,18,497.753600,497.299400,-0.454200
1,54,1.05437600,19,511.493500,511.249600,-0.243900
1,54,1.05437600,20,511.633000,511.249600,-0.383400
1,54,1.05437600,21,555.668500,555.444700,-0.223800
1,54,1.05437600,22,555.864200,555.444700,-0.419500
1,54,1.05437600,23,613.352600,613.263900,-0.088700
1,54,1.05437600,24,613.483400,613.263900,-0.219500
1,54,1.05437600,25,645.387400,645.240500,-0.146900
1,54,1.05437600,26,645.634000,645.240500,-0.393500
1,54,1.05437600,27,724.880600,723.944900,-0.935700
1,54,1.05437600,28,725.029300,723.944900,-1.084400
1,54,1.05437600,29,772.746900,772.286300,-0.460600
1,54,1.05437600,30,772.882600,772.286300,-0.596300
1,55,1.07116400,1,229.842700,229.751500,-0.091200
1,55,1.07116400,2,229.997300,229.751500,-0.245800
1,55,1.07116400,3,263.502100,263.329500,-0.172600
1,55,1.07116400,4,263.676700,263.329600,-0.347100
1,55,1.07116400,5,291.187700,290.985500,-0.202200
1,55,1.07116400,6,291.265300,290.985500,-0.279800
1,55,1.07116400,7,340.358000,339.928400,-0.429600
1,55,1.07116400,8,340.429500,339.928400,-0.501100
1,55,1.07116400,9,381.271200,381.007200,-0.264000
1,55,1.07116400,10,381.370800,381.007300,-0.363500
1,55,1.07116400,11,387.236000,386.809600,-0.426400
1,55,1.07116400,12,387.278600,386.809600,-0.469000
1,55,1.07116400,13,441.251000,440.817600,-0.433400
1,55,1.07116400,14,441.350300,440.817700,-0.532600
1,55,1.07116400,15,470.052500,469.797700,-0.254800
1,55,1.07116400,16,470.200100,469.797700,-0.402400
1,55,1.07116400,17,497.205300,496.793700,-0.411600
1,55,1.07116400,18,497.280700,496.793700,-0.487000
1,55,1.07116400,19,511.790600,511.516700,-0.273900
1,55,1.07116400,20,511.938500,511.516700,-0.421800
1,55,1.07116400,21,556.899600,556.681900,-0.217700
1,55,1.07116400,22,557.093800,556.681900,-0.411900
1,55,1.07116400,23,613.380600,613.290400,-0.090200
1,55,1.07116400,24,613.527300,613.290400,-0.236900
1,55,1.07116400,25,645.984300,645.822200,-0.162100
1,55,1.07116400,26,646.229200,645.822200,-0.407000
1,55,1.07116400,27,725.439600,724.524100,-0.915500
1,55,1.07116400,28,725.574400,724.524100,-1.050300
1,55,1.07116400,29,771.395300,770.929100,-0.466200
1,55,1.07116400,30,771.538200,770.929100,-0.609100
1,56,1.08795100,1,230.750700,230.655500,-0.095200
1,56,1.08795100,2,230.900600,230.655500,-0.245100
1,56,1.08795100,3,265.802800,265.636400,-0.166400
1,56,1.08795100,4,265.965200,265.636400,-0.328800
1,56,1.08795100,5,291.089900,290.872900,-0.217000
1,56,1.08795100,6,291.180300,290.872900,-0.307400
1,56,1.08795100,7,339.868600,339.475600,-0.393000
1,56,1.08795100,8,339.935900,339.475600,-0.460300
1,56,1.08795100,9,381.268700,381.058800,-0.209900
1,56,1.08795100,10,381.399800,381.058800,-0.341000
1,56,1.08795100,11,385.402300,384.944800,-0.457500
1,56,1.08795100,12,385.482100,384.944800,-0.537300
1,56,1.08795100,13,439.997800,439.565000,-0.432800
1,56,1.08795100,14,440.083800,439.565000,-0.518800
1,56,1.08795100,15,471.086800,470.869600,-0.217200
1,56,1.08795100,16,471.240300,470.869600,-0.370700
1,56,1.08795100,17,496.862000,496.430000,-0.432000
1,56,1.08795100,18,496.954900,496.430000,-0.524900
1,56,1.08795100,19,512.237500,511.930900,-0.306600
1,56,1.08795100,20,512.392300,511.930900,-0.461400
1,56,1.08795100,21,558.214600,558.002300,-0.212300
1,56,1.08795100,22,558.407700,558.002400,-0.405300
1,56,1.08795100,23,613.307500,613.214900,-0.092600
1,56,1.08795100,24,613.470200,613.214900,-0.255300
1,56,1.08795100,25,646.554200,646.379700,-0.174500
1,56,1.08795100,26,646.797100,646.379700,-0.417400
1,56,1.08795100,27,725.885600,724.986600,-0.899000
1,56,1.08795100,28,726.008000,724.986600,-1.021400
1,56,1.08795100,29,770.138800,769.668200,-0.470600
1,56,1.08795100,30,770.288800,769.668200,-0.620600
1,57,1.10473800,1,231.545900,231.446200,-0.099700
1,57,1.10473800,2,231.690300,231.446200,-0.244100
1,57,1.10473800,3,268.084600,267.920700,-0.163900
1,57,1.10473800,4,268.231300,267.920700,-0.310600
1,57,1.10473800,5,291.124800,290.894400,-0.230400
1,57,1.10473800,6,291.231900,290.894400,-0.337500
1,57,1.10473800,7,339.336600,338.981300,-0.355300
1,57,1.10473800,8,339.398900,338.981300,-0.417600
1,57,1.10473800,9,380.921500,380.744000,-0.177500
1,57,1.10473800,10,381.094500,380.744000,-0.350500
1,57,1.10473800,11,384.146600,383.696700,-0.449900
1,57,1.10473800,12,384.289800,383.696700,-0.593100
1,57,1.10473800,13,438.721500,438.292500,-0.429000
1,57,1.10473800,14,438.794700,438.292500,-0.502200
1,57,1.10473800,15,471.718800,471.540300,-0.178500
1,57,1.10473800,16,471.877100,471.540300,-0.336800
1,57,1.10473800,17,496.731200,496.279000,-0.452200
1,57,1.10473800,18,496.843200,496.279000,-0.564200
1,57,1.10473800,19,512.809800,512.469500,-0.340300
1,57,1.10473800,20,512.970500,512.469500,-0.501000
1,57,1.10473800,21,559.616500,559.409000,-0.207500
1,57,1.10473800,22,559.808900,559.409000,-0.399900
1,57,1.10473800,23,613.128500,613.032500,-0.096000
1,57,1.10473800,24,613.306800,613.032500,-0.274300
1,57,1.10473800,25,647.101700,646.917300,-0.184400
1,57,1.10473800,26,647.341900,646.917300,-0.424600
1,57,1.10473800,27,726.173700,725.287500,-0.886200
1,57,1.10473800,28,726.285600,725.287500,-0.998100
1,57,1.10473800,29,769.017200,768.543300,-0.473900
1,57,1.10473800,30,769.174000,768.543300,-0.630700
1,58,1.12152500,1,232.214600,232.109600,-0.105000
1,58,1.12152500,2,232.352700,232.109600,-0.243100
1,58,1.12152500,3,270.264000,270.098300,-0.165700
1,58,1.12152500,4,270.391700,270.098300,-0.293400
1,58,1.12152500,5,291.345500,291.104500,-0.241000
1,58,1.12152500,6,291.473600,291.104500,-0.369100
1,58,1.12152500,7,338.776600,338.458800,-0.317800
1,58,1.12152500,8,338.833300,338.458800,-0.374500
1,58,1.12152500,9,379.977400,379.733000,-0.244400
1,58,1.12152500,10,380.145200,379.733000,-0.412200
1,58,1.12152500,11,383.802200,383.414700,-0.387500
1,58,1.12152500,12,383.967800,383.414700,-0.553100
1,58,1.12152500,13,437.430300,437.009300,-0.421000
1,58,1.12152500,14,437.492800,437.009400,-0.483400
1,58,1.12152500,15,471.924100,471.780700,-0.143400
1,58,1.12152500,16,472.086300,471.780700,-0.305600
1,58,1.12152500,17,496.849400,496.380400,-0.469000
1,58,1.12152500,18,496.981200,496.380400,-0.600800
1,58,1.12152500,19,513.488600,513.114800,-0.373800
1,58,1.12152500,20,513.654300,513.114800,-0.539500
1,58,1.12152500,21,561.107700,560.904000,-0.203700
1,58,1.12152500,22,561.300000,560.904000,-0.396000
1,58,1.12152500,23,612.839200,612.738900,-0.100300
1,58,1.12152500,24,613.032500,612.738900,-0.293600
1,58,1.12152500,25,647.630800,647.438500,-0.192300
1,58,1.12152500,26,647.867600,647.438500,-0.429100
1,58,1.12152500,27,726.258900,725.381700,-0.877200
1,58,1.12152500,28,726.362300,725.381700,-0.980600
1,58,1.12152500,29,768.071300,767.595300,-0.476000
1,58,1.12152500,30,768.234300,767.595300,-0.639000
1,59,1.13831200,1,232.745100,232.634100,-0.111000
1,59,1.13831200,2,232.876300,232.634100,-0.242200
1,59,1.13831200,3,272.238700,272.066000,-0.172700
1,59,1.13831200,4,272.344800,272.066000,-0.278800
1,59,1.13831200,5,291.811200,291.563900,-0.247300
1,59,1.13831200,6,291.963900,291.563900,-0.400000
1,59,1.13831200,7,338.218500,337.936800,-0.281700
1,59,1.13831200,8,338.269100,337.936800,-0.332300
1,59,1.13831200,9,378.724200,378.400500,-0.323700
1,59,1.13831200,10,378.862300,378.400500,-0.461800
1,59,1.13831200,11,384.073500,383.735200,-0.338300
1,59,1.13831200,12,384.234400,383.735200,-0.499200
1,59,1.13831200,13,436.134200,435.727000,-0.407200
1,59,1.13831200,14,436.191100,435.727000,-0.464100
1,59,1.13831200,15,471.716000,471.600200,-0.115800
1,59,1.13831200,16,471.881200,471.600200,-0.281000
1,59,1.13831200,17,497.211900,496.732300,-0.479600
1,59,1.13831200,18,497.363100,496.732400,-0.630700
1,59,1.13831200,19,514.259400,513.853600,-0.405800
1,59,1.13831200,20,514.429000,513.853600,-0.575400
1,59,1.13831200,21,562.689500,562.488500,-0.201000
1,59,1.13831200,22,562.882300,562.488500,-0.393800
1,59,1.13831200,23,612.435800,612.330200,-0.105600
1,59,1.13831200,24,612.643200,612.330200,-0.313000
1,59,1.13831200,25,648.144700,647.946300,-0.198400
1,59,1.13831200,26,648.377300,647.946300,-0.431000
1,59,1.13831200,27,726.099500,725.227700,-0.871800
1,59,1.13831200,28,726.196300,725.227700,-0.968600
1,59,1.13831200,29,767.339600,766.862500,-0.477100
1,59,1.13831200,30,767.507700,766.862500,-0.645200
1,60,1.15509900,1,233.128400,233.009800,-0.118600
1,60,1.15509900,2,233.252200,233.009900,-0.242300
1,60,1.15509900,3,273.900700,273.716400,-0.184300
1,60,1.15509900,4,273.985900,273.716400,-0.269500
1,60,1.15509900,5,292.571700,292.322900,-0.248800
1,60,1.15509900,6,292.750300,292.322900,-0.427400
1,60,1.15509900,7,337.709400,337.461500,-0.247900
1,60,1.15509900,8,337.754300,337.461500,-0.292800
1,60,1.15509900,9,377.471200,377.092800,-0.378400
1,60,1.15509900,10,377.585400,377.092800,-0.492600
1,60,1.15509900,11,384.622600,384.313400,-0.309200
1,60,1.15509900,12,384.779800,384.313400,-0.466400
1,60,1.15509900,13,434.846600,434.459800,-0.386800
1,60,1.15509900,14,434.904900,434.459800,-0.445100
1,60,1.15509900,15,471.142100,471.044500,-0.097600
1,60,1.15509900,16,471.309400,471.044500,-0.264900
1,60,1.15509900,17,497.777900,497.294400,-0.483500
1,60,1.15509900,18,497.946700,497.294400,-0.652300
1,60,1.15509900,19,515.111200,514.675600,-0.435600
1,60,1.15509900,20,515.283200,514.675600,-0.607600
1,60,1.15509900,21,564.361800,564.162200,-0.199600
1,60,1.15509900,22,564.555900,564.162200,-0.393700
1,60,1.15509900,23,611.915200,611.803100,-0.112100
1,60,1.15509900,24,612.135600,611.803100,-0.332500
1,60,1.15509900,25,648.646200,648.443000,-0.203200
1,60,1.15509900,26,648.873700,648.443000,-0.430700
1,60,1.15509900,27,725.662100,724.792200,-0.869900
1,60,1.15509900,28,725.754300,724.792200,-0.962100
1,60,1.15509900,29,766.853000,766.375500,-0.477500
1,60,1.15509900,30,767.024800,766.375500,-0.649300
2,0,1.15509900,1,233.053000,233.009800,-0.043200
2,0,1.15509900,2,233.252200,233.009800,-0.242400
2,0,1.15509900,3,273.939000,273.716400,-0.222600
2,0,1.15509900,4,274.003400,273.716400,-0.287000
2,0,1.15509900,5,292.561200,292.322900,-0.238300
2,0,1.15509900,6,292.612900,292.322900,-0.290000
2,0,1.15509900,7,337.651900,337.461500,-0.190400
2,0,1.15509900,8,337.793900,337.461500,-0.332400
2,0,1.15509900,9,377.407800,377.092800,-0.315000
2,0,1.15509900,10,377.578700,377.092800,-0.485900
2,0,1.15509900,11,384.726200,384.313400,-0.412800
2,0,1.15509900,12,384.800300,384.313400,-0.486900
2,0,1.15509900,13,434.817000,434.459800,-0.357200
2,0,1.15509900,14,434.918400,434.459800,-0.458600
2,0,1.15509900,15,471.052700,471.044500,-0.008200
2,0,1.15509900,16,471.130900,471.044500,-0.086400
2,0,1.15509900,17,497.840800,497.294400,-0.546400
2,0,1.15509900,18,497.889200,497.294400,-0.594800
2,0,1.15509900,19,515.124200,514.675600,-0.448600
2,0,1.15509900,20,515.239600,514.675600,-0.564000
2,0,1.15509900,21,564.414700,564.162200,-0.252500
2,0,1.15509900,22,564.554400,564.162200,-0.392200
2,0,1.15509900,23,611.940900,611.803100,-0.137800
2,0,1.15509900,24,612.053200,611.803100,-0.250100
2,0,1.15509900,25,648.767600,648.443000,-0.324600
2,0,1.15509900,26,648.897900,648.443000,-0.454900
2,0,1.15509900,27,725.688600,724.792200,-0.896400
2,0,1.15509900,28,725.860100,724.792200,-1.067900
2,0,1.15509900,29,766.893500,766.375500,-0.518000
2,0,1.15509900,30,767.086900,766.375500,-0.711400
2,1,1.17415400,1,233.309700,233.246600,-0.063100
2,1,1.17415400,2,233.490500,233.246600,-0.243900
2,1,1.17415400,3,275.311400,275.102100,-0.209300
2,1,1.17415400,4,275.383400,275.102100,-0.281300
2,1,1.17415400,5,293.823400,293.558000,-0.265400
2,1,1.17415400,6,293.870800,293.558000,-0.312800
2,1,1.17415400,7,337.226200,337.063100,-0.163100
2,1,1.17415400,8,337.361300,337.063100,-0.298200
2,1,1.17415400,9,376.102500,375.768300,-0.334200
2,1,1.17415400,10,376.292800,375.768300,-0.524500
2,1,1.17415400,11,385.540100,385.141700,-0.398400
2,1,1.17415400,12,385.608300,385.141700,-0.466600
2,1,1.17415400,13,433.400300,433.062000,-0.338300
2,1,1.17415400,14,433.501700,433.062000,-0.439700
2,1,1.17415400,15,470.054900,470.044600,-0.010300
2,1,1.17415400,16,470.135100,470.044600,-0.090500
2,1,1.17415400,17,498.629800,498.107900,-0.521900
2,1,1.17415400,18,498.685800,498.107900,-0.577900
2,1,1.17415400,19,516.187100,515.698800,-0.488300
2,1,1.17415400,20,516.300600,515.698800,-0.601800
2,1,1.17415400,21,566.419500,566.167900,-0.251600
2,1,1.17415400,22,566.559400,566.167900,-0.391500
2,1,1.17415400,23,611.210900,611.058400,-0.152500
2,1,1.17415400,24,611.323100,611.058400,-0.264700
2,1,1.17415400,25,649.320600,648.995800,-0.324800
2,1,1.17415400,26,649.466000,648.995800,-0.470200
2,1,1.17415400,27,724.834000,723.932400,-0.901600
2,1,1.17415400,28,724.984700,723.932400,-1.052300
2,1,1.17415400,29,766.662600,766.143800,-0.518800
